CONTENT|SENTIMENT|RATING|DOMAIN|FONT|CREATE_AT
ainda nao recebi o produto, apesar de ja ter passado do tempo previsto de entrega.|negative|1|alimentos|olist-order|2017-06-09 00:00:00.000000000
MARAILHOSO|positive|5|cool stuff|olist-order|2017-11-29 00:00:00.000000000
Produto bom, recomendo|positive|5|utilidades domesticas|olist-order|2018-02-01 00:00:00.000000000
Pensei que os body's fossem de algodão, mas, é um tecido sintético e a impressão que imaginei ser um silk de qualidade, é uma sublimação. Enfim, tecido ruim. Não deixa a pele respirar. Não recomendo.|negative|1|cool stuff|olist-order|2017-08-31 00:00:00.000000000
Segunda vez que compro no site, e o produto não foi entregue na minha residência. Sei que é um problema dos correios, mas nós pagamos o frete da mesma forma.Existem outras empresas de frete para isso.|negative|1|esporte lazer|olist-order|2018-04-05 00:00:00.000000000
"Muito insatisfeita com minhas ultimas compras no site das lannister.com
Há mts anos sou cliente e recomendava esse site. Hj nao mais. Mt demora para entrega das mercadorias o q geta mt insatisfação."|negative|1|moveis colchao e estofado|olist-order|2018-01-07 00:00:00.000000000
Comprei 2 relógios e entregaram apenas 1. Aguardo posicionamento da loja qto a isso ou estorno do valor no cartão. |negative|1|relogios presentes|olist-order|2018-08-24 00:00:00.000000000
Produto bonito. Achei um pouco pequeno para a cama. |positive|4|cama mesa banho|olist-order|2018-06-27 00:00:00.000000000
produto de otima qualidade e atendimento exelente|positive|4|moveis decoracao|olist-order|2018-04-22 00:00:00.000000000
Recebi o produto dentro do prazo, com muita tranquilidade. Parabéns ?|positive|5|casa construcao|olist-order|2017-11-14 00:00:00.000000000
"Preciso receber meu produto.
O que esta acontecendo?
Quando irei receber? "|negative|1|consoles games|olist-order|2018-04-18 00:00:00.000000000
Comprei dois itens e recebi apenas um. |negative|2|beleza saude|olist-order|2017-12-22 00:00:00.000000000
Entrega no prazo. Produto correto. Perfeito!!|positive|5|beleza saude|olist-order|2017-12-23 00:00:00.000000000
Na minha opinião, esse vendedor corresponde às expectativas do cliente. Eu recomendo, nota 10|positive|5|informatica acessorios|olist-order|2018-03-22 00:00:00.000000000
Nunca tive problemas com as compras na loja lannister... mas este produto chegou com algumas partes quebradas, impossibilitando a montagem, aguardando a troca 26/10/17. |negative|1|moveis cozinha area de servico jantar e jardim|olist-order|2017-10-19 00:00:00.000000000
Produto excelente entregue conforme combinado |positive|5|esporte lazer|olist-order|2018-02-01 00:00:00.000000000
loja otima de comprar ,pelo pouco que compro sempre venho aqui nas lojas lannister pra da uma olhada e sempre encontro o que to precisando e o melhor sempre tem um preço melhor ainda,desde ja agradeç|positive|5|bebes|olist-order|2018-03-21 00:00:00.000000000
Dentro do combinado |positive|5|relogios presentes|olist-order|2018-05-03 00:00:00.000000000
Mais uma vez quero parabenizar as Lojas lannister pela rapidez e eficiência na entrega do produto. |positive|5|livros tecnicos|olist-order|2018-02-21 00:00:00.000000000
péssimo, além da demora ainda mandaram o produto errado. |negative|1|cama mesa banho|olist-order|2017-07-22 00:00:00.000000000
Pelo preço, achei que seria pintado as figuras e principalmente por ser de cozinha, onde te muita gordura, mas os potes tem o desenho de papel colado,|negative|1|moveis decoracao|olist-order|2017-07-11 00:00:00.000000000
Serviu perfeitamente na SUZUKI YES EN 125. 2007|positive|5|automotivo|olist-order|2018-01-28 00:00:00.000000000
sempre o melhor atendimento e prazo de entrega|positive|5|moveis escritorio|olist-order|2018-07-05 00:00:00.000000000
Entrega bastante demorada|negative|2|esporte lazer|olist-order|2018-04-14 00:00:00.000000000
Quero saber porque tanto atraso na minha encomenda, porque deram previsão de entrega para o dia 23/4 até hoje nada|negative|1|cama mesa banho|olist-order|2018-04-25 00:00:00.000000000
Entrega antes do prazo, parabéns ...|positive|5|beleza saude|olist-order|2018-07-11 00:00:00.000000000
"Comprei os produtos todos de ótima qualidade.
Entrega foi rápido antes do prazo combinado.
Recomendo a todos essa loja."|positive|5|beleza saude|olist-order|2017-12-19 00:00:00.000000000
O produto veio em perfeitas condições e chegou antes do prazo. Parabéns pelo atendimento. |positive|4|telefonia|olist-order|2018-05-05 00:00:00.000000000
mandei uma mensagem, para tentar resolver o problema e ate o momento não tive nenhum retorno|negative|1|moveis decoracao|olist-order|2018-02-16 00:00:00.000000000
Comprei uma pulseira pelo site porque tinha em estoque e após a confirmação do pagamento me ligaram informando que as pulseiras haviam acabado e que tinha previsão de quando iria chegar mais.|negative|1|esporte lazer|olist-order|2017-03-17 00:00:00.000000000
"produto lindo, qualidade e preço excelentes.
Entrega antes do prazo previsto."|positive|5|ferramentas jardim|olist-order|2017-12-30 00:00:00.000000000
Entrega super rápida, sem enrolação.|positive|5|brinquedos|olist-order|2017-12-01 00:00:00.000000000
Comprei um shampoo revlon de 1L e chegou um shampoo revlon de 300ml, sendo que eu comprei e paguei o de 1 L|negative|1|beleza saude|olist-order|2017-07-29 00:00:00.000000000
"RECEBI UM PRODUTO CERTO E O OUTRO ERRADO.NÃO ESTOU SATI FESTA,
 PORQUE ACHEI A PARTE DE DEVOLUÇÃO DAS lannister DE DIFÍCIL ACESSO.TIVE LIGAR PARA CONSEGUIR DEVOLVER E AINDA NÃO RECEBI O OUTRO PRODUT"|negative|2|cama mesa banho|olist-order|2017-10-03 00:00:00.000000000
"Meu filho adorou! Vai usar até a alfabetização com certeza. No momento, com 2 anos, só rabisca!
Uma ótima alternativa pra sair do tablet!!!"|positive|5|bebes|olist-order|2017-04-29 00:00:00.000000000
Gostei muito e decidi comprar mais um. O produto é de boa qualidade e a entrega foi antes do prazo previsto. Adorei !!!|positive|5|moveis sala|olist-order|2018-07-13 00:00:00.000000000
Muito bom produto, recomendo.|positive|5|brinquedos|olist-order|2018-02-20 00:00:00.000000000
comprei tres pacotes de cinco folhas cada de papel transfer para tecido escuro e so recebi dois|negative|1|papelaria|olist-order|2017-11-07 00:00:00.000000000
muito bom a entrega dentro do prazo|positive|4|relogios presentes|olist-order|2018-06-20 00:00:00.000000000
Atendimento além da minha expectativa.|positive|5|automotivo|olist-order|2018-07-10 00:00:00.000000000
Esta pareceria entre a lannister e as demais lojas foi muito bom, pois veio a contribuir positivamente, facilitando a relação de compras entra a empresa e seus clientes.|positive|5|automotivo|olist-order|2017-10-18 00:00:00.000000000
Como vou avaliar um.produto que não recebi ainda |negative|1|esporte lazer|olist-order|2017-09-14 00:00:00.000000000
Entrega rápida e produto em perfeito estado.|positive|5|pet shop|olist-order|2018-07-14 00:00:00.000000000
O anuncio não foi claro , a imagem não condiz ... muito pequeno o pendente achei que era bem maior , não temproteção para a lampada ela fica exposta ... enfim tem que melhorar o anunciado|negative|2|ferramentas jardim|olist-order|2017-09-15 00:00:00.000000000
Gostaria de saber somente na imagem ilustrativa do produto está com 6 pentes para corte na máquina da wahl e só veio 4 pentes essa é a minha dúvida se vcs vão envia o restante dos pentes |neutral|3|beleza saude|olist-order|2017-08-08 00:00:00.000000000
Entrega muito rápida, porém a qualidade do produto não é muito boa. |neutral|3|casa conforto|olist-order|2017-11-07 00:00:00.000000000
o produto recebir com defeito a cortina desfiada e aoutra erada|positive|5|cama mesa banho|olist-order|2017-05-20 00:00:00.000000000
Amei o Quadro|positive|5|moveis decoracao|olist-order|2018-05-04 00:00:00.000000000
Não recebi ainda o produto, por não ter nota fiscal o produto não foi liberado|negative|1|esporte lazer|olist-order|2018-08-17 00:00:00.000000000
Produto bem embalado, chegou corretamente.|positive|5|automotivo|olist-order|2017-07-20 00:00:00.000000000
Cliente não tem comprometimento com suas vendas.|negative|1|relogios presentes|olist-order|2018-02-07 00:00:00.000000000
Td certo|positive|5|esporte lazer|olist-order|2018-02-08 00:00:00.000000000
Comprei na cor preta e chegou estampada.|negative|2|market place|olist-order|2017-03-23 00:00:00.000000000
Bem menor Do que eu esperava mas muito boa |positive|5|utilidades domesticas|olist-order|2018-06-27 00:00:00.000000000
O produto chegou muito antes do prazo e veio em ótimas condições!|positive|5|beleza saude|olist-order|2017-12-01 00:00:00.000000000
Bom vendedor , porém foi entregue um produto diferente da compra efetuada.|negative|2|esporte lazer|olist-order|2017-11-16 00:00:00.000000000
Poderiam ter a opção de frete por sedex ou transportadora, para agilizar a entrega.|neutral|3|informatica acessorios|olist-order|2017-10-11 00:00:00.000000000
Infelizmente tive um problema com o aparelho,e o mesmo terá que ser feito troca.|negative|1|automotivo|olist-order|2018-06-26 00:00:00.000000000
prefiro não opinar|negative|1|fashion bolsas e acessorios|olist-order|2017-11-14 00:00:00.000000000
chegou mais rapido q o esperado|positive|5|papelaria|olist-order|2017-05-31 00:00:00.000000000
Ótimo negócio|positive|5|beleza saude|olist-order|2018-05-03 00:00:00.000000000
Rapidez e eficiência na entrega. Produto de boa qualidade.|positive|5|malas acessorios|olist-order|2017-09-14 00:00:00.000000000
O produto chegou em perfeitas condições e a entrega me surpreendeu, chegou bem antes do prazo. |positive|5|beleza saude|olist-order|2018-04-18 00:00:00.000000000
O produto demorou muito para chegar|positive|4|relogios presentes|olist-order|2018-04-21 00:00:00.000000000
gosto muito de comprar nessa loja|neutral|3|papelaria|olist-order|2018-04-05 00:00:00.000000000
A mochila é mais bonita que na foto, um tamanho ótimo e tem as divisões bem espaçosas. Adorei!!! A entrega foi bem antes da prevista. lannister e targaryen de parabéns!!! |positive|5|malas acessorios|olist-order|2017-06-02 00:00:00.000000000
Produto bonito e eficiente, loja cumpre o que promete, entrega antes do prazo, topppppp|positive|5|cool stuff|olist-order|2017-11-17 00:00:00.000000000
Recebi o tamanho errado! Ja mandei 2 emails reclamando e vocês nao responderam. O telefone não reconhece nem meu pedido nem meu CPF (apesar de eu ter digitado diversas vezes corretamente). Péssimo |negative|1|cama mesa banho|olist-order|2018-04-18 00:00:00.000000000
Recomendo, veio em perfeito estado e bem em balado, chegou em 10 dias super antes do prazo. |positive|5|ferramentas jardim|olist-order|2018-04-12 00:00:00.000000000
Ainda não testei, mas veio bem acondicionado.|positive|4|ferramentas jardim|olist-order|2018-06-06 00:00:00.000000000
Tesouras afiadas em perfeito estado , design bonito e super faceis de manusear |positive|4|beleza saude|olist-order|2018-06-03 00:00:00.000000000
Irei comprar mais vezes, o produto chegou antes do previsto. |positive|5|perfumaria|olist-order|2017-12-16 00:00:00.000000000
Espero um retorno! |negative|1|cama mesa banho|olist-order|2018-04-18 00:00:00.000000000
Ainda não usei o produto, mas em relação à entrega, chegou muito antes do esperado. |positive|5|utilidades domesticas|olist-order|2018-02-07 00:00:00.000000000
cumpriu com o esperado|positive|5|moveis cozinha area de servico jantar e jardim|olist-order|2017-05-03 00:00:00.000000000
A garrafa de vidro ainda não chegou... mas os copos sim... vou aguardar |neutral|3|utilidades domesticas|olist-order|2017-07-29 00:00:00.000000000
O produto chegou em perfeito estado, no momento está funcionando bem. A única observação é para a bateria que descarrega rápido. A entrega foi super rápida e me surpreendeu|positive|4|telefonia|olist-order|2018-08-07 00:00:00.000000000
Só chegou o modelo na cor prata, o dourado não veio! |neutral|3|beleza saude|olist-order|2017-08-02 00:00:00.000000000
Ainda não recebi o produto nem nenhuma orientação sobre o que fazer da loja|negative|1|eletronicos|olist-order|2018-04-19 00:00:00.000000000
"Eu realizei a compra de 4 unidades e só chegaram 2 unidades na minha residência, porém, no meu cartão foi cobrado o valor referente as 4 unidades, ninguém resolve o problema. NÃO RECOMENDO!
"|negative|1|moveis decoracao|olist-order|2016-10-27 00:00:00.000000000
Excelente qualidade .. recomendo o produto|positive|5|utilidades domesticas|olist-order|2018-04-18 00:00:00.000000000
Embora a descrição diga que o produto é super resistente, ele aparenta maior fragilidade, mas funciona. Falta um manual de instruções sobre a regulação do tamanho, o que pode resultar em avarias.|positive|4|informatica acessorios|olist-order|2018-02-17 00:00:00.000000000
"A entrega foi rápida. Produto correto. Recomendo.
O único senão é que as informações do site não foram atualizadas em tempo. "|positive|5|informatica acessorios|olist-order|2017-11-28 00:00:00.000000000
Seguro ... nunca houve problemas|positive|5|utilidades domesticas|olist-order|2017-12-23 00:00:00.000000000
gostei do prazo de entrega, do atendimento e do produto. nota 10|neutral|3|moveis decoracao|olist-order|2017-03-07 00:00:00.000000000
Produto e entrega ok|positive|5|beleza saude|olist-order|2018-02-16 00:00:00.000000000
Tudo ótimo venho como eu imaginava super satisfeita.|positive|5|fashion bolsas e acessorios|olist-order|2017-08-04 00:00:00.000000000
Muito linda a cortina, o tecido de ótimo qualidade|positive|5|moveis decoracao|olist-order|2018-07-01 00:00:00.000000000
tudo certo! entregue antes do prazo.|positive|5|bebes|olist-order|2018-07-05 00:00:00.000000000
Ainda não abri para conferir pois irei dar de presente, mas acredito que esteja correto. Chegou bem antes do prazo. Super recomendo..|positive|5|bebes|olist-order|2017-08-05 00:00:00.000000000
"Entrega super rápida.
Produtos como queria😍"|positive|5|utilidades domesticas|olist-order|2018-06-22 00:00:00.000000000
Loja entregou no prazo sem qualquer problema. Produto me surpreendeu, embalagem impecável.|positive|5|pet shop|olist-order|2017-01-17 00:00:00.000000000
Chegou bem antes do prazo, tudo certo.|positive|5|relogios presentes|olist-order|2017-08-24 00:00:00.000000000
produto de qualidade, gostoso ao toque e confortável pra dormir. Veio bem embalado e dentro do prazo.|positive|5|cama mesa banho|olist-order|2017-08-01 00:00:00.000000000
Fiz a compra da capa luxo no tom rosa e veio o dourado. Não gostei.|negative|1|telefonia|olist-order|2017-12-24 00:00:00.000000000
Recomendo com base na minha experiência.|positive|5|perfumaria|olist-order|2018-06-26 00:00:00.000000000
Não gostei do material você se seca e continua molhado pelo valor deveria ser melhor o produto|negative|1|cama mesa banho|olist-order|2017-11-10 00:00:00.000000000
Ótimo produto de Fácil manuseio. E preço bastante atrativo.|positive|4|ferramentas jardim|olist-order|2017-11-29 00:00:00.000000000
